voucher_id,voucher_type,txn_date,created_at,account_code,account_name,debit,credit,narration,source,user_id,reversal_of
PUR-00175,Purchase,2024-12-08,2024-12-09 16:19,2301,GST Input Credit,41810.58,,GST input on SI006/2174,PurchaseModule,ACCT-3,
PUR-00175,Purchase,2024-12-08,2024-12-09 16:19,2101,Sundry Creditors,,274091.58,Fortune Chemicals inv SI006/2174,PurchaseModule,ACCT-3,
PUR-00176,Purchase,2024-07-23,2024-07-24 18:18,5901,Miscellaneous Expenses,49289.00,,Being goods/services from Xpress Couriers inv SI025/2175,PurchaseModule,ACCT-3,
PUR-00176,Purchase,2024-07-23,2024-07-24 18:18,2301,GST Input Credit,8872.02,,GST input on SI025/2175,PurchaseModule,ACCT-3,
PUR-00176,Purchase,2024-07-23,2024-07-24 18:18,2101,Sundry Creditors,,58161.02,Xpress Couriers inv SI025/2175,PurchaseModule,ACCT-3,
PUR-00177,Purchase,2024-07-14,2024-07-14 12:55,5401,Professional Fees,182324.00,,Being goods/services from Zenith Abrasives inv SI027/2176,PurchaseModule,ACCT-3,
PUR-00177,Purchase,2024-07-14,2024-07-14 12:55,2301,GST Input Credit,32818.32,,GST input on SI027/2176,PurchaseModule,ACCT-3,
PUR-00177,Purchase,2024-07-14,2024-07-14 12:55,2101,Sundry Creditors,,215142.32,Zenith Abrasives inv SI027/2176,PurchaseModule,ACCT-3,
PUR-00178,Purchase,2024-08-20,2024-08-20 14:38,5201,Rent Expense,164060.00,,Being goods/services from Venus Adhesives inv SI023/2177,PurchaseModule,ACCT-2,
PUR-00178,Purchase,2024-08-20,2024-08-20 14:38,2301,GST Input Credit,29530.80,,GST input on SI023/2177,PurchaseModule,ACCT-2,
PUR-00178,Purchase,2024-08-20,2024-08-20 14:38,2101,Sundry Creditors,,193590.80,Venus Adhesives inv SI023/2177,PurchaseModule,ACCT-2,
PUR-00179,Purchase,2025-02-18,2025-02-18 13:57,5101,Freight & Cartage,213647.00,,Being goods/services from Liberty Rubber Works inv SI039/2178,PurchaseModule,ACCT-3,
PUR-00179,Purchase,2025-02-18,2025-02-18 13:57,2301,GST Input Credit,38456.46,,GST input on SI039/2178,PurchaseModule,ACCT-3,
PUR-00179,Purchase,2025-02-18,2025-02-18 13:57,2101,Sundry Creditors,,252103.46,Liberty Rubber Works inv SI039/2178,PurchaseModule,ACCT-3,
PUR-00180,Purchase,2024-07-13,2024-07-14 12:59,5901,Miscellaneous Expenses,222018.00,,Being goods/services from Krishna Cement Agency inv SI038/2179,PurchaseModule,ACCT-2,
PUR-00180,Purchase,2024-07-13,2024-07-14 12:59,2301,GST Input Credit,39963.24,,GST input on SI038/2179,PurchaseModule,ACCT-2,
PUR-00180,Purchase,2024-07-13,2024-07-14 12:59,2101,Sundry Creditors,,261981.24,Krishna Cement Agency inv SI038/2179,PurchaseModule,ACCT-2,
PUR-00181,Purchase,2025-03-19,2025-03-19 10:13,5901,Miscellaneous Expenses,38101.00,,Being goods/services from Ganga Traders inv SI007/2180,PurchaseModule,ACCT-2,
PUR-00181,Purchase,2025-03-19,2025-03-19 10:13,2301,GST Input Credit,6858.18,,GST input on SI007/2180,PurchaseModule,ACCT-2,
PUR-00181,Purchase,2025-03-19,2025-03-19 10:13,2101,Sundry Creditors,,44959.18,Ganga Traders inv SI007/2180,PurchaseModule,ACCT-2,
PUR-00182,Purchase,2024-10-12,2024-10-13 11:08,5901,Miscellaneous Expenses,108530.00,,Being goods/services from Falcon Security Services inv SI033/2181,PurchaseModule,ACCT-3,
PUR-00182,Purchase,2024-10-12,2024-10-13 11:08,2301,GST Input Credit,19535.40,,GST input on SI033/2181,PurchaseModule,ACCT-3,
PUR-00182,Purchase,2024-10-12,2024-10-13 11:08,2101,Sundry Creditors,,128065.40,Falcon Security Services inv SI033/2181,PurchaseModule,ACCT-3,
PUR-00183,Purchase,2024-04-30,2024-05-01 14:16,5001,Purchases - Trading Goods,173610.00,,Being goods/services from Shree Ram Traders inv SI014/2182,PurchaseModule,ACCT-1,
PUR-00183,Purchase,2024-04-30,2024-05-01 14:16,2301,GST Input Credit,31249.80,,GST input on SI014/2182,PurchaseModule,ACCT-1,
PUR-00183,Purchase,2024-04-30,2024-05-01 14:16,2101,Sundry Creditors,,204859.80,Shree Ram Traders inv SI014/2182,PurchaseModule,ACCT-1,
PUR-00184,Purchase,2024-10-30,2024-10-31 09:50,5301,Repairs & Maintenance,119525.00,,Being goods/services from Silverline Pipes inv SI045/2183,PurchaseModule,ACCT-3,
PUR-00184,Purchase,2024-10-30,2024-10-31 09:50,2301,GST Input Credit,21514.50,,GST input on SI045/2183,PurchaseModule,ACCT-3,
PUR-00184,Purchase,2024-10-30,2024-10-31 09:50,2101,Sundry Creditors,,141039.50,Silverline Pipes inv SI045/2183,PurchaseModule,ACCT-3,
PUR-00185,Purchase,2024-05-03,2024-05-04 15:48,5101,Freight & Cartage,88700.00,,Being goods/services from Prakash Machinery inv SI043/2184,PurchaseModule,ACCT-1,
PUR-00185,Purchase,2024-05-03,2024-05-04 15:48,2301,GST Input Credit,15966.00,,GST input on SI043/2184,PurchaseModule,ACCT-1,
PUR-00185,Purchase,2024-05-03,2024-05-04 15:48,2101,Sundry Creditors,,104666.00,Prakash Machinery inv SI043/2184,PurchaseModule,ACCT-1,
PUR-00186,Purchase,2024-12-19,2024-12-20 10:55,5901,Miscellaneous Expenses,26119.00,,Being goods/services from Universal Bearings inv SI022/2185,PurchaseModule,ACCT-1,
PUR-00186,Purchase,2024-12-19,2024-12-20 10:55,2301,GST Input Credit,4701.42,,GST input on SI022/2185,PurchaseModule,ACCT-1,
PUR-00186,Purchase,2024-12-19,2024-12-20 10:55,2101,Sundry Creditors,,30820.42,Universal Bearings inv SI022/2185,PurchaseModule,ACCT-1,
PUR-00187,Purchase,2024-11-06,2024-11-06 11:47,5201,Rent Expense,197881.00,,Being goods/services from Yamuna Enterprises inv SI026/2186,PurchaseModule,ACCT-3,
PUR-00187,Purchase,2024-11-06,2024-11-06 11:47,2301,GST Input Credit,35618.58,,GST input on SI026/2186,PurchaseModule,ACCT-3,
PUR-00187,Purchase,2024-11-06,2024-11-06 11:47,2101,Sundry Creditors,,233499.58,Yamuna Enterprises inv SI026/2186,PurchaseModule,ACCT-3,
PUR-00188,Purchase,2025-01-26,2025-01-26 16:43,5901,Miscellaneous Expenses,160949.00,,Being goods/services from Jyoti Electrodes inv SI037/2187,PurchaseModule,ACCT-1,
PUR-00188,Purchase,2025-01-26,2025-01-26 16:43,2301,GST Input Credit,28970.82,,GST input on SI037/2187,PurchaseModule,ACCT-1,
PUR-00188,Purchase,2025-01-26,2025-01-26 16:43,2101,Sundry Creditors,,189919.82,Jyoti Electrodes inv SI037/2187,PurchaseModule,ACCT-1,
PUR-00189,Purchase,2024-09-11,2024-09-12 12:19,5901,Miscellaneous Expenses,180637.00,,Being goods/services from Liberty Rubber Works inv SI039/2188,PurchaseModule,ACCT-1,
PUR-00189,Purchase,2024-09-11,2024-09-12 12:19,2301,GST Input Credit,32514.66,,GST input on SI039/2188,PurchaseModule,ACCT-1,
PUR-00189,Purchase,2024-09-11,2024-09-12 12:19,2101,Sundry Creditors,,213151.66,Liberty Rubber Works inv SI039/2188,PurchaseModule,ACCT-1,
PUR-00190,Purchase,2024-07-03,2024-07-03 10:43,5101,Freight & Cartage,50896.00,,Being goods/services from Anand Auto Parts inv SI028/2189,PurchaseModule,ACCT-3,
PUR-00190,Purchase,2024-07-03,2024-07-03 10:43,2301,GST Input Credit,9161.28,,GST input on SI028/2189,PurchaseModule,ACCT-3,
PUR-00190,Purchase,2024-07-03,2024-07-03 10:43,2101,Sundry Creditors,,60057.28,Anand Auto Parts inv SI028/2189,PurchaseModule,ACCT-3,
PUR-00191,Purchase,2024-08-10,2024-08-10 18:14,5001,Purchases - Trading Goods,73284.00,,Being goods/services from Pioneer Plastics inv SI017/2190,PurchaseModule,ACCT-1,
PUR-00191,Purchase,2024-08-10,2024-08-10 18:14,2301,GST Input Credit,13191.12,,GST input on SI017/2190,PurchaseModule,ACCT-1,
PUR-00191,Purchase,2024-08-10,2024-08-10 18:14,2101,Sundry Creditors,,86475.12,Pioneer Plastics inv SI017/2190,PurchaseModule,ACCT-1,
PUR-00192,Purchase,2024-11-29,2024-11-30 11:29,5001,Purchases - Trading Goods,153995.00,,Being goods/services from Silverline Pipes inv SI045/2191,PurchaseModule,ACCT-1,
PUR-00192,Purchase,2024-11-29,2024-11-30 11:29,2301,GST Input Credit,27719.10,,GST input on SI045/2191,PurchaseModule,ACCT-1,
PUR-00192,Purchase,2024-11-29,2024-11-30 11:29,2101,Sundry Creditors,,181714.10,Silverline Pipes inv SI045/2191,PurchaseModule,ACCT-1,
PUR-00193,Purchase,2024-05-04,2024-05-04 10:54,5401,Professional Fees,225367.00,,Being goods/services from Green Valley Agro inv SI034/2192,PurchaseModule,ACCT-2,
PUR-00193,Purchase,2024-05-04,2024-05-04 10:54,2301,GST Input Credit,40566.06,,GST input on SI034/2192,PurchaseModule,ACCT-2,
PUR-00193,Purchase,2024-05-04,2024-05-04 10:54,2101,Sundry Creditors,,265933.06,Green Valley Agro inv SI034/2192,PurchaseModule,ACCT-2,
PUR-00194,Purchase,2025-03-09,2025-03-10 13:07,5401,Professional Fees,110697.00,,Being goods/services from Universal Bearings inv SI022/2193,PurchaseModule,ACCT-1,
PUR-00194,Purchase,2025-03-09,2025-03-10 13:07,2301,GST Input Credit,19925.46,,GST input on SI022/2193,PurchaseModule,ACCT-1,
PUR-00194,Purchase,2025-03-09,2025-03-10 13:07,2101,Sundry Creditors,,130622.46,Universal Bearings inv SI022/2193,PurchaseModule,ACCT-1,
PUR-00195,Purchase,2024-06-03,2024-06-03 17:38,5001,Purchases - Trading Goods,14024.00,,Being goods/services from Orient Glass House inv SI042/2194,PurchaseModule,ACCT-3,
PUR-00195,Purchase,2024-06-03,2024-06-03 17:38,2301,GST Input Credit,2524.32,,GST input on SI042/2194,PurchaseModule,ACCT-3,
PUR-00195,Purchase,2024-06-03,2024-06-03 17:38,2101,Sundry Creditors,,16548.32,Orient Glass House inv SI042/2194,PurchaseModule,ACCT-3,
PUR-00196,Purchase,2024-05-27,2024-05-27 09:17,5901,Miscellaneous Expenses,100141.00,,Being goods/services from Jaipur Textiles House inv SI010/2195,PurchaseModule,ACCT-1,
PUR-00196,Purchase,2024-05-27,2024-05-27 09:17,2301,GST Input Credit,18025.38,,GST input on SI010/2195,PurchaseModule,ACCT-1,
PUR-00196,Purchase,2024-05-27,2024-05-27 09:17,2101,Sundry Creditors,,118166.38,Jaipur Textiles House inv SI010/2195,PurchaseModule,ACCT-1,
PUR-00197,Purchase,2025-02-24,2025-02-25 16:35,5401,Professional Fees,114480.00,,Being goods/services from Trident Tools Ltd inv SI021/2196,PurchaseModule,ACCT-1,
PUR-00197,Purchase,2025-02-24,2025-02-25 16:35,2301,GST Input Credit,20606.40,,GST input on SI021/2196,PurchaseModule,ACCT-1,
PUR-00197,Purchase,2025-02-24,2025-02-25 16:35,2101,Sundry Creditors,,135086.40,Trident Tools Ltd inv SI021/2196,PurchaseModule,ACCT-1,
PUR-00198,Purchase,2025-01-11,2025-01-12 12:21,5001,Purchases - Trading Goods,85652.00,,Being goods/services from Agarwal Steel Suppliers inv SI001/2197,PurchaseModule,ACCT-1,
PUR-00198,Purchase,2025-01-11,2025-01-12 12:21,2301,GST Input Credit,15417.36,,GST input on SI001/2197,PurchaseModule,ACCT-1,
PUR-00198,Purchase,2025-01-11,2025-01-12 12:21,2101,Sundry Creditors,,101069.36,Agarwal Steel Suppliers inv SI001/2197,PurchaseModule,ACCT-1,
PUR-00199,Purchase,2024-10-11,2024-10-12 14:44,5301,Repairs & Maintenance,132576.00,,Being goods/services from Omkar Engineering inv SI016/2198,PurchaseModule,ACCT-3,
PUR-00199,Purchase,2024-10-11,2024-10-12 14:44,2301,GST Input Credit,23863.68,,GST input on SI016/2198,PurchaseModule,ACCT-3,
PUR-00199,Purchase,2024-10-11,2024-10-12 14:44,2101,Sundry Creditors,,156439.68,Omkar Engineering inv SI016/2198,PurchaseModule,ACCT-3,
PUR-00200,Purchase,2024-04-15,2024-04-16 09:49,5401,Professional Fees,27825.00,,Being goods/services from Green Valley Agro inv SI034/2199,PurchaseModule,ACCT-1,
PUR-00200,Purchase,2024-04-15,2024-04-16 09:49,2301,GST Input Credit,5008.50,,GST input on SI034/2199,PurchaseModule,ACCT-1,
PUR-00200,Purchase,2024-04-15,2024-04-16 09:49,2101,Sundry Creditors,,32833.50,Green Valley Agro inv SI034/2199,PurchaseModule,ACCT-1,
PUR-00201,Purchase,2024-07-23,2024-07-23 15:01,5401,Professional Fees,6907.00,,Being goods/services from Xpress Couriers inv SI025/2200,PurchaseModule,ACCT-2,
PUR-00201,Purchase,2024-07-23,2024-07-23 15:01,2301,GST Input Credit,1243.26,,GST input on SI025/2200,PurchaseModule,ACCT-2,
PUR-00201,Purchase,2024-07-23,2024-07-23 15:01,2101,Sundry Creditors,,8150.26,Xpress Couriers inv SI025/2200,PurchaseModule,ACCT-2,
PUR-00202,Purchase,2025-03-21,2025-03-22 17:42,5201,Rent Expense,10958.00,,Being goods/services from Hitech Instruments inv SI035/2201,PurchaseModule,ACCT-1,
PUR-00202,Purchase,2025-03-21,2025-03-22 17:42,2301,GST Input Credit,1972.44,,GST input on SI035/2201,PurchaseModule,ACCT-1,
PUR-00202,Purchase,2025-03-21,2025-03-22 17:42,2101,Sundry Creditors,,12930.44,Hitech Instruments inv SI035/2201,PurchaseModule,ACCT-1,
PUR-00203,Purchase,2024-10-02,2024-10-02 16:38,5001,Purchases - Trading Goods,108046.00,,Being goods/services from Shree Ram Traders inv SI014/2202,PurchaseModule,ACCT-1,
PUR-00203,Purchase,2024-10-02,2024-10-02 16:38,2301,GST Input Credit,19448.28,,GST input on SI014/2202,PurchaseModule,ACCT-1,
PUR-00203,Purchase,2024-10-02,2024-10-02 16:38,2101,Sundry Creditors,,127494.28,Shree Ram Traders inv SI014/2202,PurchaseModule,ACCT-1,
PUR-00204,Purchase,2024-09-20,2024-09-21 09:24,5101,Freight & Cartage,8940.00,,Being goods/services from Crescent Ceramics inv SI030/2203,PurchaseModule,ACCT-1,
PUR-00204,Purchase,2024-09-20,2024-09-21 09:24,2301,GST Input Credit,1609.20,,GST input on SI030/2203,PurchaseModule,ACCT-1,
PUR-00204,Purchase,2024-09-20,2024-09-21 09:24,2101,Sundry Creditors,,10549.20,Crescent Ceramics inv SI030/2203,PurchaseModule,ACCT-1,
PUR-00205,Purchase,2024-08-17,2024-08-18 10:57,5901,Miscellaneous Expenses,124334.00,,Being goods/services from Divya Safety Equipments inv SI031/2204,PurchaseModule,ACCT-1,
PUR-00205,Purchase,2024-08-17,2024-08-18 10:57,2301,GST Input Credit,22380.12,,GST input on SI031/2204,PurchaseModule,ACCT-1,
PUR-00205,Purchase,2024-08-17,2024-08-18 10:57,2101,Sundry Creditors,,146714.12,Divya Safety Equipments inv SI031/2204,PurchaseModule,ACCT-1,
PUR-00206,Purchase,2024-06-27,2024-06-27 15:24,5301,Repairs & Maintenance,239685.00,,Being goods/services from Crescent Ceramics inv SI030/2205,PurchaseModule,ACCT-2,
PUR-00206,Purchase,2024-06-27,2024-06-27 15:24,2301,GST Input Credit,43143.30,,GST input on SI030/2205,PurchaseModule,ACCT-2,
PUR-00206,Purchase,2024-06-27,2024-06-27 15:24,2101,Sundry Creditors,,282828.30,Crescent Ceramics inv SI030/2205,PurchaseModule,ACCT-2,
PUR-00207,Purchase,2024-04-28,2024-04-28 13:08,5001,Purchases - Trading Goods,239711.00,,Being goods/services from Deccan Logistics inv SI004/2206,PurchaseModule,ACCT-1,
PUR-00207,Purchase,2024-04-28,2024-04-28 13:08,2301,GST Input Credit,43147.98,,GST input on SI004/2206,PurchaseModule,ACCT-1,
PUR-00207,Purchase,2024-04-28,2024-04-28 13:08,2101,Sundry Creditors,,282858.98,Deccan Logistics inv SI004/2206,PurchaseModule,ACCT-1,
PUR-00208,Purchase,2024-08-12,2024-08-13 17:18,5301,Repairs & Maintenance,74901.00,,Being goods/services from Bharat Lubricants inv SI029/2207,PurchaseModule,ACCT-2,
PUR-00208,Purchase,2024-08-12,2024-08-13 17:18,2301,GST Input Credit,13482.18,,GST input on SI029/2207,PurchaseModule,ACCT-2,
PUR-00208,Purchase,2024-08-12,2024-08-13 17:18,2101,Sundry Creditors,,88383.18,Bharat Lubricants inv SI029/2207,PurchaseModule,ACCT-2,
PUR-00209,Purchase,2024-10-31,2024-11-01 15:42,5001,Purchases - Trading Goods,14500.00,,Being goods/services from Anand Auto Parts inv SI028/2208,PurchaseModule,ACCT-2,
PUR-00209,Purchase,2024-10-31,2024-11-01 15:42,2301,GST Input Credit,2610.00,,GST input on SI028/2208,PurchaseModule,ACCT-2,
PUR-00209,Purchase,2024-10-31,2024-11-01 15:42,2101,Sundry Creditors,,17110.00,Anand Auto Parts inv SI028/2208,PurchaseModule,ACCT-2,
PUR-00210,Purchase,2024-08-07,2024-08-07 12:13,5101,Freight & Cartage,57193.00,,Being goods/services from Balaji Packaging Co inv SI002/2209,PurchaseModule,ACCT-3,
PUR-00210,Purchase,2024-08-07,2024-08-07 12:13,2301,GST Input Credit,10294.74,,GST input on SI002/2209,PurchaseModule,ACCT-3,
PUR-00210,Purchase,2024-08-07,2024-08-07 12:13,2101,Sundry Creditors,,67487.74,Balaji Packaging Co inv SI002/2209,PurchaseModule,ACCT-3,
PUR-00211,Purchase,2024-11-30,2024-12-01 10:52,5901,Miscellaneous Expenses,80054.00,,Being goods/services from Trident Tools Ltd inv SI021/2210,PurchaseModule,ACCT-3,
PUR-00211,Purchase,2024-11-30,2024-12-01 10:52,2301,GST Input Credit,14409.72,,GST input on SI021/2210,PurchaseModule,ACCT-3,
PUR-00211,Purchase,2024-11-30,2024-12-01 10:52,2101,Sundry Creditors,,94463.72,Trident Tools Ltd inv SI021/2210,PurchaseModule,ACCT-3,
PUR-00212,Purchase,2024-07-05,2024-07-05 18:25,5901,Miscellaneous Expenses,141660.00,,Being goods/services from Royal Stationers inv SI019/2211,PurchaseModule,ACCT-2,
PUR-00212,Purchase,2024-07-05,2024-07-05 18:25,2301,GST Input Credit,25498.80,,GST input on SI019/2211,PurchaseModule,ACCT-2,
PUR-00212,Purchase,2024-07-05,2024-07-05 18:25,2101,Sundry Creditors,,167158.80,Royal Stationers inv SI019/2211,PurchaseModule,ACCT-2,
PUR-00213,Purchase,2024-05-28,2024-05-28 15:31,5901,Miscellaneous Expenses,237114.00,,Being goods/services from Mount Cables inv SI040/2212,PurchaseModule,ACCT-1,
PUR-00213,Purchase,2024-05-28,2024-05-28 15:31,2301,GST Input Credit,42680.52,,GST input on SI040/2212,PurchaseModule,ACCT-1,
PUR-00213,Purchase,2024-05-28,2024-05-28 15:31,2101,Sundry Creditors,,279794.52,Mount Cables inv SI040/2212,PurchaseModule,ACCT-1,
PUR-00214,Purchase,2024-05-08,2024-05-09 15:56,5001,Purchases - Trading Goods,190781.00,,Being goods/services from Venus Adhesives inv SI023/2213,PurchaseModule,ACCT-2,
PUR-00214,Purchase,2024-05-08,2024-05-09 15:56,2301,GST Input Credit,34340.58,,GST input on SI023/2213,PurchaseModule,ACCT-2,
PUR-00214,Purchase,2024-05-08,2024-05-09 15:56,2101,Sundry Creditors,,225121.58,Venus Adhesives inv SI023/2213,PurchaseModule,ACCT-2,
PUR-00215,Purchase,2024-05-25,2024-05-26 17:29,5301,Repairs & Maintenance,35594.00,,Being goods/services from Divya Safety Equipments inv SI031/2214,PurchaseModule,ACCT-1,
PUR-00215,Purchase,2024-05-25,2024-05-26 17:29,2301,GST Input Credit,6406.92,,GST input on SI031/2214,PurchaseModule,ACCT-1,
PUR-00215,Purchase,2024-05-25,2024-05-26 17:29,2101,Sundry Creditors,,42000.92,Divya Safety Equipments inv SI031/2214,PurchaseModule,ACCT-1,
PUR-00216,Purchase,2024-06-14,2024-06-14 11:51,5301,Repairs & Maintenance,72506.00,,Being goods/services from Chennai Polymers Pvt Ltd inv SI003/2215,PurchaseModule,ACCT-1,
PUR-00216,Purchase,2024-06-14,2024-06-14 11:51,2301,GST Input Credit,13051.08,,GST input on SI003/2215,PurchaseModule,ACCT-1,
PUR-00216,Purchase,2024-06-14,2024-06-14 11:51,2101,Sundry Creditors,,85557.08,Chennai Polymers Pvt Ltd inv SI003/2215,PurchaseModule,ACCT-1,
PUR-00217,Purchase,2025-03-17,2025-03-18 11:41,5201,Rent Expense,216257.00,,Being goods/services from Yamuna Enterprises inv SI026/2216,PurchaseModule,ACCT-2,
PUR-00217,Purchase,2025-03-17,2025-03-18 11:41,2301,GST Input Credit,38926.26,,GST input on SI026/2216,PurchaseModule,ACCT-2,
PUR-00217,Purchase,2025-03-17,2025-03-18 11:41,2101,Sundry Creditors,,255183.26,Yamuna Enterprises inv SI026/2216,PurchaseModule,ACCT-2,
PUR-00218,Purchase,2024-11-21,2024-11-22 14:21,5901,Miscellaneous Expenses,15583.00,,Being goods/services from Liberty Rubber Works inv SI039/2217,PurchaseModule,ACCT-1,
PUR-00218,Purchase,2024-11-21,2024-11-22 14:21,2301,GST Input Credit,2804.94,,GST input on SI039/2217,PurchaseModule,ACCT-1,
PUR-00218,Purchase,2024-11-21,2024-11-22 14:21,2101,Sundry Creditors,,18387.94,Liberty Rubber Works inv SI039/2217,PurchaseModule,ACCT-1,
PUR-00219,Purchase,2024-06-06,2024-06-06 12:35,5301,Repairs & Maintenance,138153.00,,Being goods/services from Prakash Machinery inv SI043/2218,PurchaseModule,ACCT-2,
PUR-00219,Purchase,2024-06-06,2024-06-06 12:35,2301,GST Input Credit,24867.54,,GST input on SI043/2218,PurchaseModule,ACCT-2,
PUR-00219,Purchase,2024-06-06,2024-06-06 12:35,2101,Sundry Creditors,,163020.54,Prakash Machinery inv SI043/2218,PurchaseModule,ACCT-2,
PUR-00220,Purchase,2024-09-28,2024-09-28 16:28,5001,Purchases - Trading Goods,157339.00,,Being goods/services from Agarwal Steel Suppliers inv SI001/2219,PurchaseModule,ACCT-1,
PUR-00220,Purchase,2024-09-28,2024-09-28 16:28,2301,GST Input Credit,28321.02,,GST input on SI001/2219,PurchaseModule,ACCT-1,
PUR-00220,Purchase,2024-09-28,2024-09-28 16:28,2101,Sundry Creditors,,185660.02,Agarwal Steel Suppliers inv SI001/2219,PurchaseModule,ACCT-1,
PUR-00221,Purchase,2025-01-23,2025-01-23 14:15,5901,Miscellaneous Expenses,72640.00,,Being goods/services from Orient Glass House inv SI042/2220,PurchaseModule,ACCT-2,
PUR-00221,Purchase,2025-01-23,2025-01-23 14:15,2301,GST Input Credit,13075.20,,GST input on SI042/2220,PurchaseModule,ACCT-2,
PUR-00221,Purchase,2025-01-23,2025-01-23 14:15,2101,Sundry Creditors,,85715.20,Orient Glass House inv SI042/2220,PurchaseModule,ACCT-2,
PUR-00222,Purchase,2024-04-13,2024-04-13 17:10,5201,Rent Expense,42421.00,,Being goods/services from Krishna Cement Agency inv SI038/2221,PurchaseModule,ACCT-2,
PUR-00222,Purchase,2024-04-13,2024-04-13 17:10,2301,GST Input Credit,7635.78,,GST input on SI038/2221,PurchaseModule,ACCT-2,
PUR-00222,Purchase,2024-04-13,2024-04-13 17:10,2101,Sundry Creditors,,50056.78,Krishna Cement Agency inv SI038/2221,PurchaseModule,ACCT-2,
PUR-00223,Purchase,2024-12-29,2024-12-29 10:02,5401,Professional Fees,160033.00,,Being goods/services from Deccan Logistics inv SI004/2222,PurchaseModule,ACCT-1,
PUR-00223,Purchase,2024-12-29,2024-12-29 10:02,2301,GST Input Credit,28805.94,,GST input on SI004/2222,PurchaseModule,ACCT-1,
PUR-00223,Purchase,2024-12-29,2024-12-29 10:02,2101,Sundry Creditors,,188838.94,Deccan Logistics inv SI004/2222,PurchaseModule,ACCT-1,
